   2.0325335e+00  -7.1895472e-01
  -2.4365115e-01   1.0261829e+00
  -7.1089563e-01  -1.0311376e+00
   2.9854058e+00   2.7588318e-01
  -2.7523454e+00   3.9751011e-01
   5.3057671e-01  -1.0328873e+00
   3.7591715e-01   1.0299445e+00
  -2.4243356e+00  -5.5048234e-01
   3.1436457e+00  -1.7255827e-01
  -9.4275596e-01   1.0162874e+00
  -1.1881641e-01  -1.0232720e+00
   1.6106488e+00   8.7399668e-01
  -3.2599993e+00   3.8125919e-04
   1.6069192e+00  -8.7518504e-01
  -1.1770434e-01   1.0232531e+00
  -9.4516106e-01  -1.0160458e+00
   3.1447560e+00   1.7168491e-01
  -2.4209327e+00   5.5201082e-01
   3.7460337e-01  -1.0299094e+00
   5.3211474e-01   1.0329002e+00
  -2.7549321e+00  -3.9624546e-01
   2.9835964e+00  -2.7691678e-01
  -7.0901966e-01   1.0311948e+00
  -2.4483553e-01  -1.0262159e+00
   2.0364150e+00   7.1737447e-01
  -3.2302288e+00   8.5405554e-02
   1.2301263e+00  -9.7345827e-01
   3.1559181e-03   1.0222231e+00
  -1.2480203e+00  -9.6984489e-01
   3.2332876e+00   8.0837199e-02
  -2.0139151e+00   7.2650391e-01
   2.3799027e-01  -1.0260258e+00
   7.1993691e-01   1.0308493e+00
  -2.9939779e+00  -2.7095725e-01
   2.7398476e+00  -4.0360263e-01
  -5.2324434e-01   1.0328200e+00
  -3.8223254e-01  -1.0301119e+00
   2.4405446e+00   5.4318763e-01
  -3.1382461e+00   1.7675722e-01
   9.3131345e-01  -1.0174106e+00
   1.2414936e-01   1.0233648e+00
  -1.6285740e+00  -8.6823262e-01
   3.2599325e+00  -4.0340562e-03
  -1.5891150e+00   8.8080540e-01
   1.5362094e+00  -8.9071581e-01
  -7.9988498e-02   1.0025278e+00
  -1.0904350e+00  -9.8956953e-01
   3.1811541e+00   1.1272712e-01
  -2.0695566e+00   6.9789469e-01
   2.4521377e-01  -1.0074050e+00
   7.6344598e-01   1.0177510e+00
  -3.0237518e+00  -2.3931554e-01
   2.5599269e+00  -4.8135539e-01
  -4.2804163e-01   1.0149636e+00
  -5.1970181e-01  -1.0179333e+00
   2.7359558e+00   3.9679944e-01
  -2.9131542e+00   3.0457395e-01
   6.4694942e-01  -1.0196351e+00
   3.2362611e-01   1.0106694e+00
  -2.3015689e+00  -5.9865439e-01
   3.1254230e+00  -1.6651154e-01
  -9.3167805e-01   1.0078025e+00
  -1.5233397e-01  -1.0041741e+00
   1.7695794e+00   8.1415591e-01
  -3.2210286e+00   4.9465497e-02
   1.3221172e+00  -9.4673692e-01
  -8.6619670e-03   1.0018781e+00
  -1.2736255e+00  -9.5728568e-01
   3.2156808e+00   6.1644581e-02
  -1.8281827e+00   7.9280903e-01
   1.7021970e-01  -1.0047130e+00
   8.9637024e-01   1.0106601e+00
  -3.1084421e+00  -1.8017837e-01
   2.3552490e+00  -5.7484081e-01
  -3.4339638e-01   1.0115130e+00
  -6.2064682e-01  -1.0195711e+00
   2.8820120e+00   3.2159188e-01
  -2.7742792e+00   3.7764601e-01
   5.4333793e-01  -1.0184953e+00
   4.0685258e-01   1.0141416e+00
  -2.5125794e+00  -5.0337538e-01
   3.0466738e+00  -2.2441118e-01
  -7.9416588e-01   1.0166075e+00
  -2.2667856e-01  -1.0066854e+00
   2.0110934e+00   7.2179011e-01
  -3.1914615e+00   1.0008515e-01
   1.1327220e+00  -9.8319121e-01
   6.2555494e-02   1.0022745e+00
   1.2332005e+00  -9.7284535e-01
   2.0658411e-03   1.0222226e+00
  -1.2449139e+00  -9.7048011e-01
   3.2327715e+00   8.1624979e-02
  -2.0178050e+00   7.2493093e-01
   2.3917030e-01  -1.0260584e+00
   7.1804196e-01   1.0309115e+00
  -2.9922015e+00  -2.7198212e-01
   2.7424712e+00  -4.0232606e-01
  -5.2477022e-01   1.0328347e+00
  -3.8091114e-01  -1.0300771e+00
   2.4371735e+00   5.4470668e-01
  -3.1393844e+00   1.7587856e-01
   9.3369144e-01  -1.0171807e+00
   1.2303526e-01   1.0233451e+00
  -1.6248240e+00  -8.6944561e-01
   3.2599556e+00  -3.2714870e-03
  -1.5928232e+00   8.7964203e-01
   1.1349301e-01  -1.0231829e+00
   9.5432905e-01   1.0151075e+00
  -3.1489119e+00  -1.6838441e-01
   2.4079752e+00  -5.5782149e-01
  -3.6963795e-01   1.0297757e+00
  -5.3796775e-01  -1.0329459e+00
   2.7646665e+00   3.9147458e-01
  -2.9766752e+00   2.8085124e-01
   7.0194460e-01  -1.0314021e+00
   2.4933308e-01   1.0263419e+00
  -2.0511089e+00  -7.1137255e-01
   3.2281343e+00  -8.8405229e-02
  -1.2185349e+00   9.7573982e-01
  -7.2877624e-03  -1.0222264e+00
   1.2598555e+00   9.6739432e-01
  -3.2351980e+00  -7.7855636e-02
   1.9991574e+00  -7.3245071e-01
  -2.3352566e-01   1.0259030e+00
  -7.2715583e-01  -1.0306036e+00
   3.0006489e+00   2.6708898e-01
  -2.7298333e+00   4.0846394e-01
   5.1748345e-01  -1.0327609e+00
   3.8725573e-01   1.0302431e+00
  -2.4532608e+00  -5.3744841e-01
   3.1338785e+00  -1.8009783e-01
  -9.2235102e-01   1.0182605e+00
   2.4480094e+00  -5.2071473e-01
  -3.6977318e-01   9.8314217e-01
  -6.7463236e-01  -9.9729256e-01
   2.9332799e+00   2.7147226e-01
  -2.5006458e+00   4.9614074e-01
   3.9301019e-01  -9.8462192e-01
   6.4503200e-01   9.9672388e-01
  -2.9030450e+00  -2.8959222e-01
   2.5513023e+00  -4.7213682e-01
  -4.1664720e-01   9.8610718e-01
  -6.1625613e-01  -9.9595149e-01
   2.8707883e+00   3.0823770e-01
  -2.5999067e+00   4.4874230e-01
   4.4071811e-01  -9.8758395e-01
   5.8824870e-01   9.9500695e-01
  -2.8364687e+00  -3.2743875e-01
   2.6464076e+00  -4.2598150e-01
  -4.6525857e-01   9.8903693e-01
  -5.6095702e-01  -9.9391879e-01
   2.8000505e+00   3.4722300e-01
  -2.6907724e+00   4.0386577e-01
   4.9030611e-01  -9.9044938e-01
   5.3433163e-01   9.9271290e-01
  -2.7615052e+00  -3.6761464e-01
   2.7329852e+00  -3.8239568e-01
  -5.1590036e-01   9.9180301e-01
  -5.0832607e-01  -9.9141280e-01
   2.7208139e+00   3.8863327e-01
  -2.7730451e+00   3.6156285e-01
   5.4208327e-01  -9.9307776e-01
   4.8289659e-01   9.9003990e-01
  -2.6779684e+00  -4.1029243e-01
   2.8109633e+00  -3.4135182e-01
  -5.6889934e-01   9.9425162e-01
  -4.5800196e-01  -9.8861372e-01
   2.6329741e+00   4.3259807e-01
  -2.8467620e+00   3.2174150e-01
   5.9639592e-01  -9.9530041e-01
   4.3360317e-01   9.8715209e-01
  -2.5858514e+00  -4.5554667e-01
   2.8804719e+00  -3.0270657e-01
  -6.2462338e-01   9.9619749e-01
  -4.0966328e-01  -9.8567130e-01
   2.5366382e+00   4.7912327e-01
   1.7612759e+00  -7.7596673e-01
  -5.2119765e-02   8.8334674e-01
  -1.5089493e+00  -8.5429410e-01
   3.0198535e+00  -9.9455377e-02
  -9.1705039e-01   9.4122946e-01
  -3.7051407e-01  -9.0528158e-01
   2.5048755e+00   4.5609628e-01
  -2.5686338e+00   4.2348498e-01
   4.0571968e-01  -9.0893171e-01
   8.6790844e-01   9.4164439e-01
  -3.0045315e+00  -1.2138731e-01
   1.5876114e+00  -8.3210587e-01
   1.8650571e-02   8.8289595e-01
  -1.6781159e+00  -8.0400640e-01
   2.9837044e+00  -1.4632888e-01
  -8.1550335e-01   9.4100847e-01
  -4.4549015e-01  -9.1311366e-01
   2.6346221e+00   3.8846213e-01
  -2.4288928e+00   4.9367887e-01
   3.3170804e-01  -9.0138671e-01
   9.7446148e-01   9.3945030e-01
  -3.0333078e+00  -7.5403416e-02
   1.4245499e+00  -8.7560080e-01
   8.9458411e-02   8.8434408e-01
  -1.8553944e+00  -7.4191659e-01
   2.9327876e+00  -1.9545247e-01
  -7.2205107e-01   9.3732857e-01
  -5.2284042e-01  -9.2111784e-01
   2.7449046e+00   3.2594822e-01
  -2.2718371e+00   5.6773187e-01
   2.5908893e-01  -8.9471170e-01
   1.0919597e+00   9.3130891e-01
  -3.0486780e+00  -3.0571492e-02
   1.2749823e+00  -9.0646967e-01
   1.6046800e-01   8.8760560e-01
  -2.0346019e+00  -6.7119476e-01
   2.8658665e+00  -2.4761023e-01
  -6.3499721e-01   9.3137755e-01
  -6.0346110e-01  -9.2873473e-01
   2.8361347e+00   2.6827376e-01
  -2.1013537e+00   6.4312949e-01
   1.8739269e-01  -8.8927412e-01
   1.2221855e+00   9.1513645e-01
  -3.0511028e+00   1.3793049e-02
   1.3141956e+00  -8.7785398e-01
   2.0809460e-01   8.4934194e-01
  -2.2127744e+00  -5.7612982e-01
   2.6164674e+00  -3.7229933e-01
  -4.2687418e-01   8.7099565e-01
  -9.7026962e-01  -9.1123243e-01
   2.9774264e+00   4.2491469e-02
  -1.1897639e+00   8.9633646e-01
  -2.7989106e-01  -8.5536241e-01
   2.3618340e+00   5.0592459e-01
  -2.5013507e+00   4.3535867e-01
   3.5498658e-01  -8.6293587e-01
   1.0721246e+00   9.0714535e-01
  -2.9828167e+00  -9.7745818e-04
   1.0771720e+00  -9.0681624e-01
   3.5159972e-01   8.6257220e-01
  -2.4954685e+00  -4.3844726e-01
   2.3685151e+00  -5.0266127e-01
  -2.8327705e-01   8.5567881e-01
  -1.1841925e+00  -8.9699600e-01
   2.9779139e+00  -4.0522576e-02
  -9.7487441e-01   9.1115137e-01
  -4.2347087e-01  -8.7060278e-01
   2.6114427e+00   3.7517216e-01
  -2.2201040e+00   5.7278928e-01
   2.1148827e-01  -8.4959440e-01
   1.3080381e+00   8.7893481e-01
  -2.9625319e+00   8.2604060e-02
   8.8109959e-01  -9.1094226e-01
   4.9591281e-01   8.7906122e-01
  -2.7092704e+00  -3.1653141e-01
   2.0602578e+00  -6.4307058e-01
  -1.3950042e-01   8.4501395e-01
  -1.4445876e+00  -8.5108205e-01
   2.9360969e+00  -1.2588214e-01
  -7.9411001e-01   9.0747053e-01
  -5.6950691e-01  -8.8753181e-01
   2.7896651e+00   2.6229242e-01
  -1.8947920e+00   7.0980882e-01
   6.7308076e-02  -8.4220516e-01
   1.5935282e+00   8.1201969e-01
  -2.8976663e+00   1.7100572e-01
   7.1233399e-01  -9.0173085e-01
   1.0445790e+00  -9.0019167e-01
   4.0181954e-01   8.5599066e-01
  -2.5826755e+00  -3.8344862e-01
   2.1899143e+00  -5.8090086e-01
  -1.8941749e-01   8.3599051e-01
  -1.3861415e+00  -8.5757685e-01
   2.9192894e+00  -1.2140645e-01
  -7.8330242e-01   8.9620011e-01
  -6.1410242e-01  -8.8072701e-01
   2.8236999e+00   2.2242977e-01
  -1.7131697e+00   7.6937251e-01
  -2.6842163e-02  -8.2954564e-01
   1.8308262e+00   7.2847050e-01
  -2.7774860e+00   2.5889983e-01
   5.6092166e-01  -8.7470093e-01
   8.4290514e-01   8.9960425e-01
  -2.9379286e+00  -9.0521759e-02
