   4.9569035e+00   6.6770180e-02
  -4.7334150e+00  -3.8339832e-02
   4.7539053e+00  -5.5012427e-02
  -5.0430605e+00   5.8033678e-02
   5.2307798e+00   1.8458972e-02
  -4.8799480e+00  -7.1194067e-02
   4.7224237e+00   1.8338367e-02
  -4.7863223e+00   6.6159301e-02
   5.1260471e+00  -4.5935663e-02
  -5.1789509e+00  -3.5171021e-02
   4.8197776e+00   7.0446034e-02
  -4.7195425e+00   2.7442092e-03
   4.8336493e+00  -7.1175622e-02
  -5.1948904e+00   3.1068138e-02
   5.1055041e+00   4.9351117e-02
  -4.7766183e+00  -6.3863391e-02
   4.7244599e+00  -2.3696389e-02
  -4.8984406e+00   7.0513886e-02
   5.2393055e+00  -1.3787145e-02
  -5.0205298e+00  -6.0656000e-02
   4.7475603e+00   5.1156787e-02
   4.6782696e+00   4.8682021e-02
  -4.6916211e+00   6.7704492e-02
   4.9881482e+00  -7.7900221e-02
  -5.3098257e+00  -9.8006037e-03
   4.9002778e+00   8.6297695e-02
  -4.6764416e+00  -4.9914812e-02
   4.6884351e+00  -6.7568610e-02
  -4.9814933e+00   7.9146282e-02
   5.3135468e+00   8.5149507e-03
  -4.9051069e+00  -8.6491852e-02
   4.6752951e+00   5.2195335e-02
  -4.6846818e+00   6.6486905e-02
   4.9703822e+00  -8.0781653e-02
  -5.3174253e+00  -6.2514989e-03
   4.9142678e+00   8.6206312e-02
  -4.6750747e+00  -5.5251766e-02
   4.6809564e+00  -6.4466811e-02
  -4.9561065e+00   8.2565803e-02
   5.3203596e+00   3.2358854e-03
  -4.9270477e+00  -8.5384879e-02
   4.9545796e+00  -1.8419414e-02
  -5.0425641e+00   5.8943280e-03
   5.0031793e+00   1.6124274e-02
  -4.9129175e+00  -1.1706209e-02
   4.9161760e+00  -1.2850575e-02
  -5.0087590e+00   1.5343686e-02
   5.0400214e+00   7.2542446e-03
  -4.9490356e+00  -1.8155455e-02
   4.9001919e+00  -1.5354615e-03
  -4.9602873e+00   1.8563671e-02
